id,time_of_event,time_of_alert,target
01466,,,0
01779,,,0
01278,,,0
02134,,,0
02044,,,0
01279,,,0
02087,,,0
01141,,,0
01454,,,0
01109,,,0
01695,,,0
01261,,,0
01089,,,0
01155,,,0
01440,,,0
01950,,,0
01893,,,0
01468,,,0
01321,,,0
02124,,,0
01608,,,0
01390,,,0
01338,,,0
01340,,,0
01922,,,0
01554,,,0
01707,,,0
01834,,,0
01546,,,0
01485,,,0
01369,,,0
01069,,,0
01346,,,0
01343,,,0
01294,,,0
02035,,,0
01964,,,0
01795,,,0
01823,,,0
01778,,,0
01933,,,0
02075,,,0
02084,,,0
01979,,,0
01742,,,0
01423,,,0
02048,,,0
01114,,,0
01943,,,0
01287,,,0
01754,,,0
02034,,,0
01094,,,0
01176,,,0
02102,,,0
01408,,,0
02105,,,0
01862,,,0
01612,,,0
02071,,,0
01460,,,0
01711,,,0
02049,,,0
02117,,,0
02070,,,0
02095,,,0
01488,,,0
01966,,,0
01112,,,0
01771,,,0
01959,,,0
01888,,,0
02106,,,0
01217,,,0
01647,,,0
01514,,,0
01268,,,0
02111,,,0
01115,,,0
01635,,,0
01551,,,0
01193,,,0
01969,,,0
01382,,,0
01843,,,0
01062,,,0
01786,,,0
01172,,,0
01935,,,0
01341,,,0
01772,,,0
01671,,,0
01878,,,0
01623,,,0
01075,,,0
01528,,,0
01401,,,0
01290,,,0
01916,,,0
01601,,,0
01489,,,0
02052,,,0
01891,,,0
01506,,,0
01364,,,0
01767,,,0
01402,,,0
01634,,,0
01133,,,0
01111,,,0
01713,,,0
01889,,,0
01263,,,0
01095,,,0
02066,,,0
01461,,,0
01844,,,0
01356,,,0
01302,,,0
01127,,,0
01740,,,0
01295,,,0
01457,,,0
01252,,,0
01948,,,0
01495,,,0
01874,,,0
01817,,,0
01303,,,0
01291,,,0
01952,,,0
01511,,,0
01313,,,0
01128,,,0
01220,,,0
01084,,,0
01249,,,0
01081,,,0
01372,,,0
01815,,,0
01162,,,0
01526,,,0
01519,,,0
00502,19.667,16.000,1
00690,21.133,17.033,1
00795,20.706,16.493,1
00435,20.700,19.500,1
00062,18.867,17.800,1
00044,20.100,19.333,1
00244,19.387,18.258,1
00019,19.896,19.341,1
00877,20.167,18.600,1
00327,18.388,16.624,1
00434,9.532,8.099,1
00008,19.267,19.233,1
00118,20.333,19.400,1
00471,19.833,18.267,1
00723,20.267,18.733,1
00731,20.433,19.367,1
00591,20.194,19.212,1
00270,20.333,18.667,1
00663,18.677,17.727,1
00889,21.833,19.100,1
00284,19.802,18.658,1
00858,20.033,16.633,1
00047,19.567,18.400,1
00849,20.800,18.100,1
00645,20.833,18.867,1
00520,21.352,19.850,1
00061,18.833,16.733,1
00049,19.399,18.264,1
00604,19.806,18.611,1
00100,18.467,17.233,1
00264,19.231,16.905,1
00926,20.800,19.400,1
00313,19.709,18.794,1
00840,19.033,18.067,1
00181,20.049,17.934,1
00601,18.533,17.233,1
00900,21.177,17.942,1
00236,9.597,8.898,1
00707,20.764,18.589,1
00194,20.329,17.290,1
00363,19.107,17.637,1
00983,13.778,10.075,1
00063,19.550,17.800,1
00172,18.433,17.800,1
00865,19.167,18.667,1
00217,19.900,18.967,1
00372,19.967,17.867,1
00142,20.921,19.486,1
00960,19.237,17.898,1
00104,20.783,20.133,1
00867,20.000,18.867,1
00719,20.900,17.767,1
00828,20.167,19.000,1
00948,20.287,19.219,1
00642,18.721,17.865,1
00394,19.532,18.097,1
00593,19.333,17.667,1
00859,19.892,18.422,1
00896,19.600,18.300,1
00921,20.521,18.785,1
00351,19.067,16.633,1
00007,21.200,19.500,1
00096,20.487,19.699,1
00481,19.200,18.567,1
00057,20.317,19.133,1
00298,20.641,19.073,1
00360,19.933,19.833,1
00300,10.064,8.464,1
00411,17.300,16.700,1
00558,20.266,17.945,1
00090,19.267,18.333,1
00290,18.330,17.448,1
00128,19.267,18.333,1
00825,19.200,17.667,1
00613,10.033,8.533,1
00546,20.267,18.567,1
00403,18.336,18.303,1
00040,18.433,17.400,1
00085,18.967,18.567,1
00712,20.633,19.367,1
00928,19.500,17.667,1
00761,18.800,17.633,1
00521,20.710,18.984,1
00311,18.714,14.533,1
00918,20.381,19.903,1
00980,19.667,18.667,1
00567,18.323,17.174,1
01022,18.000,16.500,1
00641,9.832,6.733,1
00895,20.586,18.887,1
00199,9.225,7.726,1
00240,19.492,18.546,1
00673,19.167,17.333,1
00147,19.517,18.367,1
00232,19.033,17.333,1
00914,20.320,18.850,1
00793,20.367,16.533,1
00271,49.633,48.200,1
00670,21.852,20.507,1
00675,19.200,18.500,1
00089,20.367,19.299,1
00981,20.804,17.052,1
00006,19.233,17.133,1
01033,20.181,18.451,1
00158,22.867,20.733,1
00339,20.545,19.347,1
00959,23.800,22.167,1
00506,19.343,17.970,1
00526,19.466,18.061,1
00574,19.567,17.248,1
00703,20.733,19.033,1
00275,10.166,8.466,1
00152,20.091,18.621,1
00250,9.160,7.661,1
01031,9.633,9.067,1
00935,19.608,15.795,1
00076,19.900,17.800,1
00684,18.357,17.382,1
00715,19.572,16.894,1
00755,19.033,18.233,1
00010,20.900,18.533,1
00473,21.067,18.600,1
00447,10.195,8.929,1
00958,19.081,17.611,1
00929,18.467,16.033,1
00371,20.095,19.341,1
00486,9.561,7.896,1
00121,19.300,18.733,1
00773,20.100,18.967,1
00634,19.900,18.567,1
00876,20.192,18.722,1
00866,20.767,18.200,1
01036,21.769,19.499,1
00534,19.644,17.715,1
00333,19.667,17.000,1
00463,20.433,19.333,1
00557,20.533,19.133,1
01024,20.667,17.633,1
00028,19.929,17.740,1
00233,19.433,18.167,1
00497,18.567,17.233,1
00039,19.067,17.600,1
00224,19.367,17.633,1
00798,20.324,18.462,1
01000,17.937,17.152,1
00827,20.300,19.133,1
00695,20.767,17.667,1
00332,5.833,5.333,1
00180,20.800,19.833,1
00283,9.896,8.763,1
00789,20.357,18.723,1
00804,18.733,18.533,1
00986,20.533,20.133,1
00320,20.600,18.733,1
00025,20.033,18.467,1
00622,10.828,9.562,1
00205,21.146,18.196,1
00794,20.905,19.631,1
00607,18.805,14.608,1
00334,19.083,18.400,1
00692,20.416,17.639,1
00985,25.667,23.767,1
00413,20.033,18.100,1
00426,19.989,19.401,1
00753,21.100,19.333,1
00592,20.200,19.333,1
00422,20.048,18.546,1
00222,20.033,18.600,1
00549,19.400,18.700,1
00963,20.487,18.852,1
00839,20.153,19.119,1
00201,18.386,18.021,1
00364,20.427,19.447,1
00608,19.914,16.892,1
00965,21.198,21.068,1
00810,20.440,18.220,1
00875,21.051,19.346,1
00167,20.000,18.233,1
00961,19.600,18.533,1
00328,19.355,18.613,1
00540,20.747,20.158,1
00357,19.493,17.730,1
00431,21.783,20.400,1
00238,20.350,17.500,1
01002,20.085,19.047,1
00563,19.379,17.297,1
00312,21.800,19.774,1
00235,9.177,7.228,1
00570,19.767,17.567,1
00417,10.058,9.059,1
00515,19.900,17.867,1
00117,19.133,18.967,1
00964,20.467,19.100,1
00996,20.333,17.967,1
00832,20.000,19.000,1
00930,20.100,17.867,1
00099,17.006,15.959,1
00097,19.949,19.916,1
00467,19.600,19.433,1
00345,19.467,17.933,1
00391,19.867,19.267,1
00973,12.524,9.227,1
00627,20.333,18.967,1
00658,19.247,18.846,1
00031,19.100,17.733,1
00991,19.300,18.367,1
00166,19.816,18.407,1
00577,22.064,20.789,1
00571,20.358,19.084,1
00550,20.100,18.767,1
00834,19.604,17.607,1
00644,20.909,18.981,1
00967,9.362,7.629,1
00590,20.321,18.622,1
00381,18.352,17.384,1
00643,20.501,19.032,1
00286,19.601,17.347,1
00068,19.900,16.733,1
00084,20.354,18.460,1
01019,18.982,17.250,1
00119,17.365,16.107,1
00433,21.800,18.967,1
00344,19.947,17.462,1
00393,20.000,18.000,1
00891,19.233,17.700,1
00879,19.933,16.900,1
00857,20.878,18.591,1
00058,19.149,18.071,1
00701,19.300,18.433,1
00618,20.167,18.867,1
00200,19.132,17.206,1
00425,19.231,17.811,1
00884,21.864,20.197,1
00543,19.867,18.333,1
00477,20.000,18.833,1
00036,22.174,21.412,1
00254,18.533,17.200,1
00162,19.983,19.950,1
00074,20.233,18.967,1
00693,20.194,19.181,1
00562,20.633,18.933,1
00968,21.567,19.133,1
00263,20.050,19.333,1
00378,18.300,15.733,1
00722,20.533,17.267,1
00635,20.167,19.833,1
00556,20.888,19.019,1
00913,18.967,17.067,1
00739,19.308,16.825,1
00863,19.395,16.997,1
00713,9.564,8.498,1
00154,20.333,17.367,1
00766,20.367,18.467,1
00255,20.733,19.967,1
00864,21.633,19.833,1
00997,21.432,17.684,1
00262,17.900,13.933,1
00776,19.818,18.089,1
00791,19.800,18.667,1
00952,19.448,18.630,1
00192,19.500,17.567,1
00369,20.167,17.700,1
00187,20.380,20.347,1
00831,18.250,17.367,1
00650,18.867,14.600,1
00310,20.963,20.106,1
00528,56.800,55.467,1
00652,18.967,18.433,1
00594,19.282,18.269,1
00813,20.700,18.433,1
00208,19.800,19.233,1
00361,19.852,18.312,1
00609,20.977,19.768,1
00664,20.833,19.433,1
00872,19.467,18.533,1
00802,21.336,20.323,1
00846,19.231,16.946,1
00443,19.000,16.968,1
00153,20.554,17.651,1
00605,19.405,17.968,1
00765,19.314,18.301,1
00032,19.533,19.233,1
00331,19.511,18.008,1
00512,18.915,16.912,1
00324,20.050,19.167,1
00651,19.666,18.297,1
00415,20.333,18.967,1
00355,18.600,17.800,1
00273,20.533,19.400,1
00897,19.700,16.667,1
00677,20.100,18.967,1
00013,20.567,18.600,1
00382,18.258,17.290,1
00573,10.124,8.293,1
00860,20.433,19.900,1
00132,20.167,19.267,1
00820,20.100,17.900,1
00216,18.267,16.767,1
00588,19.300,17.500,1
01039,19.967,19.267,1
00309,19.233,18.433,1
00077,19.964,17.645,1
00803,10.565,7.899,1
00742,20.168,19.431,1
00702,20.745,17.641,1
00112,18.967,17.433,1
00148,19.233,17.300,1
00479,20.515,19.618,1
00665,19.860,18.125,1
00168,19.133,17.833,1
00887,19.967,19.167,1
00990,19.836,19.019,1
00457,19.600,19.367,1
00326,19.667,19.400,1
00932,20.033,15.933,1
00587,20.733,19.533,1
00420,19.863,19.830,1
00114,20.000,18.367,1
00449,20.547,19.598,1
00017,19.200,17.200,1
00022,19.433,18.267,1
00696,20.211,17.240,1
00459,10.524,9.991,1
00469,18.489,17.471,1
00082,20.167,17.433,1
00329,19.233,17.833,1
00494,19.796,18.849,1
00656,20.600,19.233,1
00539,19.488,18.411,1
00705,21.860,19.867,1
00783,21.265,20.350,1
00460,20.047,18.380,1
00190,18.867,15.867,1
00816,21.267,20.200,1
00414,10.264,9.164,1
00519,19.567,19.033,1
00110,19.164,16.087,1
00777,20.515,17.871,1
00735,20.200,19.500,1
00697,18.933,18.700,1
00103,20.467,19.400,1
00189,20.335,18.098,1
00901,18.933,17.667,1
00516,20.600,19.633,1
00904,19.209,18.523,1
00780,19.967,16.900,1
00362,10.195,8.330,1
00454,19.133,16.933,1
00046,19.933,17.700,1
00822,19.500,18.633,1
00407,20.717,18.833,1
00151,20.320,18.252,1
00551,20.300,18.800,1
00388,18.320,16.651,1
00023,19.900,18.967,1
00596,20.567,17.367,1
00301,20.020,19.119,1
00066,21.722,20.787,1
00054,19.300,17.767,1
00727,21.600,19.300,1
01016,19.794,18.781,1
00568,19.600,18.367,1
00042,19.465,17.766,1
00653,21.358,19.311,1
00302,19.067,17.500,1
00234,9.895,6.630,1
00060,19.859,17.279,1
00762,20.400,18.300,1
00833,9.492,8.226,1
00373,20.710,19.290,1
00970,19.902,17.026,1
00376,19.993,19.144,1
00478,18.660,17.908,1
00584,20.233,15.767,1
00633,21.667,18.133,1
00750,21.025,19.426,1
00792,20.433,18.267,1
00183,19.467,17.800,1
00111,19.783,18.167,1
00931,19.633,17.600,1
00805,19.335,17.702,1
00553,21.069,20.383,1
00005,20.874,20.809,1
00145,17.400,15.233,1
00330,20.433,19.567,1
00927,20.033,16.400,1
00856,9.831,7.465,1
00441,9.096,6.131,1
00098,19.110,16.823,1
01035,20.293,17.352,1
00530,9.664,9.098,1
00714,19.465,18.194,1
00629,10.431,8.398,1
01037,20.550,18.048,1
00957,19.719,18.670,1
00341,19.481,16.975,1
00041,20.167,18.500,1
01011,19.866,17.961,1
00640,20.432,17.657,1
00698,20.767,19.433,1
00483,19.783,18.700,1
00547,19.967,17.800,1
00836,19.016,17.415,1
00942,19.667,18.833,1
00144,20.233,18.300,1
00845,21.400,20.100,1
00266,20.667,18.933,1
00370,22.267,21.500,1
00295,19.133,18.167,1
00667,18.033,17.067,1
00464,19.733,18.800,1
00071,19.833,18.933,1
00758,20.237,19.636,1
00885,20.449,18.260,1
00945,18.740,17.857,1
00955,19.533,16.900,1
00554,20.182,18.288,1
00854,19.432,18.263,1
00851,19.920,19.019,1
00227,20.067,18.767,1
00081,18.667,18.533,1
00873,19.861,17.983,1
00902,20.367,18.800,1
00977,19.667,18.833,1
00995,20.033,18.767,1
00024,20.533,19.567,1
00687,18.981,17.053,1
00366,19.967,17.433,1
00072,20.101,20.068,1
00452,19.800,18.367,1
00437,20.167,19.000,1
01004,21.799,18.651,1
00699,19.000,17.667,1
01013,19.300,18.833,1
00021,20.033,18.767,1
00109,20.133,16.167,1
00226,19.433,18.333,1
00015,19.700,17.667,1
00785,19.933,18.533,1
00423,19.100,19.067,1
00819,19.520,15.449,1
00686,19.567,18.533,1
00387,16.847,15.159,1
00915,10.659,8.760,1
00602,18.933,16.033,1
00453,20.150,18.419,1
00253,22.377,21.038,1
00294,19.600,16.533,1
00307,20.367,19.133,1
00026,9.796,6.997,1
00228,20.096,19.017,1
00048,9.863,9.496,1
00123,19.467,18.133,1
00108,19.300,18.233,1
00501,20.296,18.077,1
00380,19.433,18.967,1
00916,19.364,16.785,1
00704,18.394,17.456,1
00949,20.153,17.474,1
00335,20.150,18.515,1
00971,20.533,18.200,1
00375,17.671,16.364,1
01012,21.367,17.867,1
00517,12.849,11.177,1
00617,19.661,18.453,1
00401,21.850,21.167,1
00287,20.115,18.450,1
00745,19.833,18.933,1
00348,19.570,17.933,1
00354,19.850,18.133,1
00218,19.650,19.267,1
00906,18.933,18.033,1
00458,19.067,17.233,1
00491,20.100,18.867,1
00225,21.050,19.667,1
00093,9.933,7.533,1
00472,19.667,18.800,1
00223,20.300,19.333,1
00883,10.629,8.363,1
00542,19.471,16.727,1
00937,20.167,18.300,1
00353,19.850,19.600,1
00029,19.933,19.100,1
00336,3.921,3.072,1
00141,20.619,19.835,1
00079,20.300,19.300,1
00480,20.123,18.425,1
00171,10.067,6.833,1
00064,8.167,7.567,1
00668,19.767,18.233,1
00909,21.302,18.998,1
00729,19.132,17.859,1
00493,19.433,17.433,1
00343,18.826,15.689,1
00410,20.900,20.067,1
00910,19.067,17.533,1
00358,19.233,16.100,1
00136,19.150,16.507,1
00285,20.317,18.815,1
00709,20.333,18.800,1
00428,16.867,15.467,1
00669,20.232,18.140,1
00936,19.167,17.633,1
00730,19.576,18.303,1
00674,19.536,17.903,1
00771,19.398,17.928,1
00898,19.700,18.498,1
00598,19.200,18.167,1
00455,18.653,17.281,1
00947,19.733,18.567,1
00882,19.316,16.747,1
00842,20.045,18.667,1
00105,20.100,19.267,1
00917,21.667,18.133,1
00754,20.200,18.300,1
00102,18.067,16.833,1
00303,20.467,18.800,1
00788,19.530,18.387,1
00059,18.933,18.600,1
00296,19.500,18.567,1
00288,18.919,17.873,1
00606,19.500,18.233,1
00195,19.933,19.300,1
00660,19.969,18.562,1
00657,11.299,9.332,1
00537,20.418,19.699,1
00522,19.825,16.526,1
00599,20.967,19.500,1
00943,15.689,14.284,1
00847,19.667,15.812,1
00938,10.426,10.226,1
00247,18.912,16.495,1
00923,19.471,17.344,1
00356,10.199,8.999,1
00741,19.794,18.814,1
00881,17.235,16.876,1
00782,10.126,7.161,1
00700,19.920,18.252,1
00747,19.667,17.800,1
00131,19.581,18.645,1
00440,18.933,17.567,1
00683,20.912,19.474,1
00129,20.567,19.733,1
00841,19.000,16.167,1
00748,20.533,19.500,1
00630,19.926,16.104,1
00485,19.200,17.000,1
00184,21.633,21.500,1
00308,19.802,16.572,1
00586,20.179,17.699,1
00133,19.903,18.276,1
00621,25.700,22.133,1
00972,15.602,14.544,1
00202,19.633,18.167,1
00016,19.771,17.861,1
00579,22.752,21.549,1
00903,20.087,17.184,1
00405,20.033,17.295,1
00269,19.768,18.755,1
00648,20.133,16.833,1
00850,21.233,18.967,1
00256,19.183,18.267,1
00809,20.067,17.900,1
00214,21.157,20.341,1
00018,20.683,20.367,1
00682,19.700,18.533,1
00614,21.733,19.300,1
00173,9.263,6.397,1
00143,20.074,18.929,1
00538,19.883,18.700,1
00905,10.657,8.859,1
00130,19.600,18.000,1
00830,19.665,19.109,1
00342,19.567,18.333,1
00475,20.209,19.262,1
00003,19.233,16.900,1
00763,19.300,17.633,1
00659,11.789,10.842,1
00027,19.567,17.800,1
00004,19.367,19.167,1
00527,20.600,17.800,1
00179,20.000,18.967,1
00474,19.900,18.233,1
00427,18.560,17.241,1
00383,3.032,1.966,1
00769,20.433,18.700,1
00392,20.090,19.379,1
00260,20.567,18.533,1
00624,20.800,20.000,1
00678,10.167,7.600,1
00564,20.240,17.417,1
00135,19.300,19.067,1
00874,20.425,18.693,1
00276,19.550,18.733,1
00861,20.900,19.367,1
00429,20.133,20.033,1
00733,15.194,11.469,1
00317,7.333,5.533,1
00734,19.442,15.357,1
00418,20.033,18.400,1
